Date|Symbol|Short Volume|Total Volume|Market Center
20141202|CAPL|100|500|Z
20141202|CAR|21200|50745|Z
20141202|CARA|1000|1603|Z
20141202|CARB|200|26528|Z
20141202|CARZ|100|399|Z
20141202|CAS|4100|7500|Z
20141202|CASI|0|3100|Z
20141202|CASM|0|100|Z
20141202|CASS|100|200|Z
20141202|CASY|4855|8845|Z
20141202|CAT|183907|251000|Z
20141202|CATM|7369|10069|Z
20141202|CATO|3905|7605|Z
20141202|CATY|8222|18373|Z
20141202|CAVM|10100|20684|Z
20141202|CB|27153|37195|Z
20141202|CBA|100|2700|Z
20141202|CBAK|100|400|Z
20141202|CBAY|0|100|Z
20141202|CBB|15778|24942|Z
20141202|CBBpB|0|200|Z
20141202|CBD|10104|17917|Z
20141202|CBF|1500|2500|Z
20141202|CBG|42701|81095|Z
20141202|CBI|37981|64073|Z
20141202|CBK|3600|10700|Z
20141202|CBL|64209|165975|Z
20141202|CBLI|100|100|Z
20141202|CBLpD|0|742|Z
20141202|CBM|800|3162|Z
20141202|CBMX|200|600|Z
20141202|CBNJ|100|100|Z
20141202|CBOE|19124|40024|Z
20141202|CBPO|1100|3000|Z
20141202|CBPX|5646|10446|Z
20141202|CBR|800|2800|Z
20141202|CBRL|5200|9500|Z
20141202|CBS|110778|216857|Z
20141202|CBSH|11882|14760|Z
20141202|CBST|10700|19775|Z
20141202|CBSTZ|200|1100|Z
20141202|CBT|5400|9400|Z
20141202|CBU|3600|4300|Z
20141202|CBZ|1605|6105|Z
20141202|CCA|0|600|Z
20141202|CCBG|100|640|Z
20141202|CCC|2400|10625|Z
20141202|CCE|62153|206076|Z
20141202|CCG|43734|69982|Z
20141202|CCI|148478|262543|Z
20141202|CCIH|6418|12366|Z
20141202|CCJ|106668|187398|Z
20141202|CCK|25322|43643|Z
20141202|CCL|238387|429886|Z
20141202|CCLP|0|1000|Z
20141202|CCM|0|100|Z
20141202|CCMP|3509|8785|Z
20141202|CCO|2900|4100|Z
20141202|CCOI|7606|10823|Z
20141202|CCRN|1900|3200|Z
20141202|CCS|300|2400|Z
20141202|CCU|11000|27700|Z
20141202|CCUR|0|100|Z
20141202|CCXI|1970|2870|Z
20141202|CDC|0|1610|Z
20141202|CDE|113643|293102|Z
20141202|CDI|100|600|Z
20141202|CDK|22848|54404|Z
20141202|CDNS|169804|263173|Z
20141202|CDR|2256|10309|Z
20141202|CDTI|1700|7400|Z
20141202|CDW|18368|30726|Z
20141202|CDXS|500|500|Z
20141202|CE|12816|31500|Z
20141202|CEA|200|300|Z
20141202|CEB|3801|7902|Z
20141202|CECE|100|498|Z
20141202|CECO|9408|18547|Z
20141202|CEE|900|3613|Z
20141202|CEF|73759|157694|Z
20141202|CEFL|100|1400|Z
20141202|CEL|3800|7600|Z
20141202|CELG|125479|282650|Z
20141202|CELGZ|200|200|Z
20141202|CELP|600|2600|Z
20141202|CEM|5900|10616|Z
20141202|CEMI|200|700|Z
20141202|CEMP|5800|22093|Z
20141202|CEN|299|1999|Z
20141202|CENT|200|1200|Z
20141202|CENTA|1600|3600|Z
20141202|CENX|31010|49008|Z
20141202|CEO|5087|10187|Z
20141202|CEQP|5346|14246|Z
20141202|CERE|995|1095|Z
20141202|CERN|22099|44873|Z
20141202|CERS|16433|21419|Z
20141202|CERU|500|1952|Z
20141202|CET|200|200|Z
20141202|CETV|8880|17190|Z
20141202|CEV|0|100|Z
20141202|CEVA|1800|3300|Z
20141202|CF|18379|24879|Z
20141202|CFCpB|100|3065|Z
20141202|CFD|0|1480|Z
20141202|CFFN|21246|29967|Z
20141202|CFG|18301|31440|Z
20141202|CFN|81301|185925|Z
20141202|CFNL|4194|6594|Z
20141202|CFO|0|100|Z
20141202|CFP|1000|5300|Z
20141202|CFR|19590|37190|Z
20141202|CFX|26986|45680|Z
20141202|CG|4200|13666|Z
20141202|CGA|1815|2315|Z
20141202|CGEN|1260|1681|Z
20141202|CGG|800|1000|Z
20141202|CGI|2400|6000|Z
20141202|CGIX|0|400|Z
20141202|CGNX|7100|20602|Z
20141202|CGO|100|200|Z
20141202|CGW|3200|3200|Z
20141202|CH|0|300|Z
20141202|CHA|200|700|Z
20141202|CHCO|3886|6386|Z
20141202|CHD|13374|25904|Z
20141202|CHDN|1686|4586|Z
20141202|CHE|9832|15358|Z
20141202|CHEF|3415|9715|Z
20141202|CHFC|300|1481|Z
20141202|CHFN|600|1100|Z
20141202|CHGG|4300|16865|Z
20141202|CHH|3670|5070|Z
20141202|CHI|200|2400|Z
20141202|CHII|300|300|Z
20141202|CHIX|1500|3800|Z
20141202|CHK|490562|1004350|Z
20141202|CHKE|0|100|Z
20141202|CHKP|20823|46730|Z
20141202|CHKR|1400|4400|Z
20141202|CHL|10600|42219|Z
20141202|CHMI|200|3200|Z
20141202|CHMT|36914|64874|Z
20141202|CHN|200|600|Z
20141202|CHRS|1200|8850|Z
20141202|CHRW|41943|88056|Z
20141202|CHS|94462|146376|Z
20141202|CHSCN|100|1240|Z
20141202|CHSCO|0|100|Z
20141202|CHSP|4200|5900|Z
20141202|CHT|1400|2300|Z
20141202|CHTR|11513|18413|Z
20141202|CHU|18018|26760|Z
20141202|CHUY|3800|11800|Z
20141202|CHW|0|400|Z
20141202|CHY|1200|1300|Z
20141202|CHYR|0|100|Z
20141202|CI|29172|57286|Z
20141202|CIA|100|200|Z
20141202|CIB|16264|30751|Z
20141202|CIDM|900|5400|Z
20141202|CIE|329213|520527|Z
20141202|CIEN|227513|476988|Z
20141202|CIF|0|804|Z
20141202|CIFC|100|100|Z
20141202|CIG|625854|1115888|Z
20141202|CII|0|900|Z
20141202|CIK|0|4300|Z
20141202|CIM|88278|181468|Z
20141202|CIMT|4311|6912|Z
20141202|CINF|12832|30454|Z
20141202|CIO|100|100|Z
20141202|CIR|1615|4501|Z
20141202|CISG|1100|3320|Z
20141202|CIT|11700|48545|Z
20141202|CIU|3000|6087|Z
20141202|CIVI|1500|3493|Z
20141202|CJES|85260|147480|Z
20141202|CKEC|5400|12816|Z
20141202|CKH|7100|13218|Z
20141202|CKP|5500|8500|Z
20141202|CKSW|300|2300|Z
20141202|CL|155966|297011|Z
20141202|CLB|30585|47788|Z
20141202|CLC|3800|6200|Z
20141202|CLCT|200|500|Z
20141202|CLD|47957|91703|Z
20141202|CLDN|400|600|Z
20141202|CLDT|2800|9500|Z
20141202|CLDX|34633|56306|Z
20141202|CLF|228496|359269|Z
20141202|CLFD|300|300|Z
20141202|CLGX|11857|23972|Z
20141202|CLH|13810|33454|Z
20141202|CLI|31231|68274|Z
20141202|CLIR|900|1200|Z
20141202|CLMS|500|5000|Z
20141202|CLMT|7543|12239|Z
20141202|CLNE|111631|168932|Z
20141202|CLNT|0|100|Z
20141202|CLNY|18488|37969|Z
20141202|CLNYpB|0|100|Z
20141202|CLR|195251|291948|Z
20141202|CLRO|100|100|Z
20141202|CLS|4308|24108|Z
20141202|CLSN|0|400|Z
20141202|CLUB|1000|1300|Z
20141202|CLV|0|500|Z
20141202|CLVS|11912|19412|Z
20141202|CLW|2600|5100|Z
20141202|CLX|26494|72208|Z
20141202|CLY|200|300|Z
20141202|CM|21639|32093|Z
20141202|CMA|82851|221276|Z
20141202|CMA/WS|0|200|Z
20141202|CMBS|1500|1500|Z
20141202|CMC|68928|88129|Z
20141202|CMCM|16232|37325|Z
20141202|CMCO|500|2500|Z
20141202|CMCSA|685390|1220255|Z
20141202|CMCSK|207133|273120|Z
20141202|CME|38609|83881|Z
20141202|CMF|100|100|Z
20141202|CMFN|300|796|Z
20141202|CMG|5200|9832|Z
20141202|CMGE|4200|9469|Z
20141202|CMI|37488|67267|Z
20141202|CMK|200|300|Z
20141202|CMLP|21387|54406|Z
20141202|CMLS|31912|49390|Z
20141202|CMN|1600|1900|Z
20141202|CMO|47827|76732|Z
20141202|CMP|15821|20044|Z
20141202|CMPR|4224|9485|Z
20141202|CMRE|1100|2700|Z
20141202|CMRX|3700|10051|Z
20141202|CMS|135990|245232|Z
20141202|CMT|100|100|Z
20141202|CMTL|800|1700|Z
20141202|CMU|400|3900|Z
20141202|CNA|6200|13534|Z
20141202|CNAT|700|1700|Z
20141202|CNC|14300|30820|Z
20141202|CNCE|300|4400|Z
20141202|CNCO|100|400|Z
20141202|CNDO|4954|6154|Z
20141202|CNET|0|200|Z
20141202|CNHI|210716|275395|Z
20141202|CNI|77474|104197|Z
20141202|CNK|14378|22094|Z
20141202|CNL|13107|29012|Z
20141202|CNMD|2600|3300|Z
20141202|CNNX|2700|3400|Z
20141202|CNO|35781|79585|Z
20141202|CNOB|1100|2200|Z
20141202|CNP|165427|436711|Z
20141202|CNQ|308142|433858|Z
20141202|CNQR|20072|68558|Z
20141202|CNR|100|100|Z
20141202|CNS|2100|2300|Z
20141202|CNSI|800|3600|Z
20141202|CNSL|6298|11698|Z
20141202|CNTF|300|400|Z
20141202|CNTY|900|1600|Z
20141202|CNV|2900|11600|Z
20141202|CNVR|4000|12200|Z
20141202|CNW|22955|54545|Z
20141202|CNX|110966|190301|Z
20141202|CO|400|800|Z
20141202|COB|0|200|Z
20141202|COBZ|300|1500|Z
20141202|COCO|0|8000|Z
20141202|CODE|706926|1238903|Z
20141202|CODI|3900|6900|Z
20141202|COF|55819|123403|Z
20141202|COFpC|300|600|Z
20141202|COFpD|0|500|Z
20141202|COFpP|100|300|Z
20141202|COG|442006|1024143|Z
20141202|COH|267435|433454|Z
20141202|COHR|3300|14647|Z
20141202|COHU|0|900|Z
20141202|COKE|4300|5000|Z
20141202|COL|11200|28960|Z
20141202|COLB|4900|8415|Z
20141202|COLM|5341|10041|Z
20141202|COMM|17915|36588|Z
20141202|COMT|0|300|Z
20141202|CONE|4300|12575|Z
20141202|CONN|38742|47368|Z
20141202|COO|9839|15939|Z
20141202|COOL|0|100|Z
20141202|COP|705591|1101019|Z
20141202|COPX|0|200|Z
20141202|COR|2200|7719|Z
20141202|CORE|3175|3675|Z
20141202|CORI|0|100|Z
20141202|CORN|1209|2909|Z
20141202|CORR|2200|18146|Z
20141202|CORT|1500|2700|Z
20141202|COSI|7235|18335|Z
20141202|COST|27679|96463|Z
20141202|COT|50555|98326|Z
20141202|COTY|44332|60215|Z
20141202|COUP|6434|8797|Z
20141202|COV|84364|172120|Z
20141202|COVR|500|1400|Z
20141202|COVS|1200|2200|Z
20141202|COW|0|500|Z
20141202|COWN|26146|56460|Z
20141202|CP|31250|88267|Z
20141202|CPA|14499|26881|Z
20141202|CPAC|500|500|Z
20141202|CPB|67640|130964|Z
20141202|CPE|55196|153670|Z
20141202|CPEpA|0|200|Z
20141202|CPF|3100|5046|Z
20141202|CPG|4900|10300|Z
20141202|CPHD|17177|27792|Z
20141202|CPI|0|100|Z
20141202|CPIX|0|200|Z
20141202|CPK|0|300|Z
20141202|CPL|21441|41117|Z
20141202|CPLA|1300|2400|Z
20141202|CPLP|6600|22591|Z
20141202|CPN|175960|476070|Z
20141202|CPRT|9113|25933|Z
20141202|CPRX|8614|35980|Z
20141202|CPS|0|100|Z
20141202|CPSI|1600|1900|Z
20141202|CPSS|2100|8600|Z
20141202|CPST|19004|51679|Z
20141202|CPT|14401|53414|Z
20141202|CPTA|100|200|Z
20141202|CPWR|72615|190349|Z
20141202|CPXX|200|1100|Z
20141202|CQB|8329|30002|Z
20141202|CQH|1500|7500|Z
20141202|CQP|1500|2942|Z
20141202|CR|5200|14542|Z
20141202|CRAI|200|1200|Z
20141202|CRAY|7429|14329|Z
20141202|CRC|48970|289303|Z
20141202|CRCM|700|900|Z
20141202|CRD/A|0|300|Z
20141202|CRDC|18751|23730|Z
20141202|CRED|0|200|Z
20141202|CREE|95064|115214|Z
20141202|CREG|5400|7200|Z
20141202|CRESY|600|2950|Z
20141202|CRF|0|1400|Z
20141202|CRH|9267|18067|Z
20141202|CRI|24589|39989|Z
20141202|CRIS|7975|12307|Z
20141202|CRK|118190|218618|Z
20141202|CRL|3000|7200|Z
20141202|CRM|204468|327744|Z
20141202|CRMD|100|300|Z
20141202|CRME|1200|2050|Z
20141202|CRMT|1600|5226|Z
20141202|CRNT|7139|20263|Z
20141202|CROX|8329|19558|Z
20141202|CRR|41002|57814|Z
20141202|CRRC|700|2000|Z
20141202|CRRS|0|200|Z
20141202|CRS|8295|12495|Z
20141202|CRT|0|300|Z
20141202|CRTO|12455|23355|Z
20141202|CRUS|213766|271478|Z
20141202|CRV|0|400|Z
20141202|CRVL|800|2700|Z
20141202|CRWN|200|400|Z
20141202|CRY|4100|6800|Z
20141202|CRZO|22072|75195|Z
20141202|CS|66846|95310|Z
20141202|CSBK|900|2200|Z
20141202|CSC|21775|41375|Z
20141202|CSCD|1700|3800|Z
20141202|CSCO|1574236|2536113|Z
20141202|CSD|100|2100|Z
20141202|CSFL|3800|5500|Z
20141202|CSG|35457|78038|Z
20141202|CSGP|5200|6700|Z
20141202|CSGS|2100|6791|Z
20141202|CSH|43273|69123|Z
20141202|CSI|0|100|Z
20141202|CSII|1200|4000|Z
20141202|CSIQ|132795|227835|Z
20141202|CSJ|4832|17565|Z
20141202|CSL|4125|4925|Z
20141202|CSLT|5500|12400|Z
20141202|CSOD|69591|84373|Z
20141202|CSQ|1546|2926|Z
20141202|CSRE|0|300|Z
20141202|CSS|100|100|Z
20141202|CST|12044|24436|Z
20141202|CSTE|2500|4278|Z
20141202|CSTM|10350|40292|Z
20141202|CSU|3571|5271|Z
20141202|CSUN|1100|2000|Z
20141202|CSV|672|917|Z
20141202|CSWC|2500|3200|Z
20141202|CSX|601177|1377159|Z
20141202|CTAS|8784|30747|Z
20141202|CTB|38294|72980|Z
20141202|CTBI|900|1700|Z
20141202|CTCM|4610|13610|Z
20141202|CTCT|2500|7500|Z
20141202|CTF|1000|2400|Z
20141202|CTG|600|4700|Z
20141202|CTHR|100|700|Z
20141202|CTIC|24877|49879|Z
20141202|CTL|100237|217164|Z
20141202|CTLT|13500|32511|Z
20141202|CTO|0|300|Z
20141202|CTP|200|1200|Z
20141202|CTQ|200|500|Z
20141202|CTR|300|400|Z
20141202|CTRE|900|28643|Z
20141202|CTRL|5134|8734|Z
20141202|CTRN|1200|4500|Z
20141202|CTRP|204429|506543|Z
20141202|CTRX|75014|100382|Z
20141202|CTS|300|3100|Z
20141202|CTSH|106933|273845|Z
20141202|CTT|1100|1700|Z
20141202|CTU|0|200|Z
20141202|CTV|0|400|Z
20141202|CTW|0|200|Z
20141202|CTWS|100|700|Z
20141202|CTX|0|200|Z
20141202|CTXS|24975|68953|Z
20141202|CTY|200|1600|Z
20141202|CUB|7913|17200|Z
20141202|CUBA|2072|8658|Z
20141202|CUBE|20490|51997|Z
20141202|CUBI|6248|11314|Z
20141202|CUDA|1852|7952|Z
20141202|CUI|100|200|Z
20141202|CUK|7096|14509|Z
20141202|CUNB|329|529|Z
20141202|CUR|4973|6173|Z
20141202|CURE|200|200|Z
20141202|CUT|200|2200|Z
20141202|CUTR|400|900|Z
20141202|CUZ|165072|366263|Z
20141202|CVA|82857|197935|Z
20141202|CVBF|68142|85249|Z
20141202|CVC|66956|106596|Z
20141202|CVCO|600|600|Z
20141202|CVCY|0|100|Z
20141202|CVD|9042|25734|Z
20141202|CVE|248053|349775|Z
20141202|CVEO|29145|55650|Z
20141202|CVG|14181|32223|Z
20141202|CVGI|3700|5800|Z
20141202|CVGW|2000|5000|Z
20141202|CVI|11768|42267|Z
20141202|CVLT|10334|23234|Z
20141202|CVM|1400|1900|Z
20141202|CVO|3800|15100|Z
20141202|CVR|0|100|Z
20141202|CVRR|4250|13208|Z
20141202|CVS|92082|183594|Z
20141202|CVT|3898|5698|Z
20141202|CVTI|2674|7006|Z
20141202|CVV|200|540|Z
20141202|CVX|249613|401442|Z
20141202|CVY|200|7000|Z
20141202|CW|1900|5200|Z
20141202|CWB|14101|15568|Z
20141202|CWCO|400|500|Z
20141202|CWEI|8764|13464|Z
20141202|CWI|0|1600|Z
20141202|CWST|2293|5773|Z
20141202|CWT|7544|17144|Z
20141202|CX|1238469|1974617|Z
20141202|CXA|1000|1000|Z
20141202|CXDC|400|500|Z
20141202|CXE|0|200|Z
20141202|CXH|0|300|Z
20141202|CXO|33793|55138|Z
20141202|CXP|1900|8400|Z
20141202|CXW|13000|26700|Z
20141202|CY|2266093|3060835|Z
20141202|CYBR|8219|14699|Z
20141202|CYBX|6085|13147|Z
20141202|CYCC|100|2985|Z
20141202|CYD|1900|2700|Z
20141202|CYH|20500|53346|Z
20141202|CYN|3000|6800|Z
20141202|CYNI|0|5700|Z
20141202|CYNO|6259|9859|Z
20141202|CYNpD|0|100|Z
20141202|CYOU|2900|6053|Z
20141202|CYRN|100|722|Z
20141202|CYS|14589|27252|Z
20141202|CYT|8546|15300|Z
20141202|CYTK|2000|12933|Z
20141202|CYTR|9400|13850|Z
20141202|CYTX|5900|7538|Z
20141202|CZA|0|100|Z
20141202|CZNC|200|400|Z
20141202|CZR|29206|38826|Z
20141202|CZWI|0|1700|Z
20141202|CZZ|22810|70806|Z
20141202|CpJ|900|1200|Z
20141202|CpK|6400|14000|Z
20141202|CpL|0|100|Z
20141202|CpN|0|200|Z
20141202|D|52568|105461|Z
20141202|DAG|200|400|Z
20141202|DAIO|100|100|Z
20141202|DAKP|100|800|Z
20141202|DAKT|6000|10300|Z
20141202|DAL|526577|1203492|Z
20141202|DAN|24967|42397|Z
20141202|DANG|17687|38053|Z
20141202|DAR|33398|58756|Z
20141202|DARA|0|3300|Z
20141202|DATA|14503|21394|Z
20141202|DATE|900|1600|Z
20141202|DAVE|100|300|Z
20141202|DB|107502|154565|Z
20141202|DBA|22800|36627|Z
20141202|DBAW|100|100|Z
20141202|DBB|13000|44202|Z
20141202|DBBR|0|965|Z
20141202|DBC|275901|361655|Z
20141202|DBD|18891|33791|Z
20141202|DBE|18800|40100|Z
20141202|DBEF|42634|43278|Z
20141202|DBEM|58200|60300|Z
20141202|DBEU|3800|8200|Z
20141202|DBGR|600|700|Z
20141202|DBJP|2092|18927|Z
20141202|DBL|0|100|Z
20141202|DBO|4100|4400|Z
20141202|DBP|500|7700|Z
20141202|DBUK|0|100|Z
20141202|DBVT|100|100|Z
20141202|DCI|16229|24718|Z
20141202|DCIX|500|2000|Z
20141202|DCM|2938|12870|Z
20141202|DCO|600|700|Z
20141202|DCOM|900|6883|Z
20141202|DCT|82725|183950|Z
20141202|DCTH|400|1600|Z
20141202|DCUA|792|1292|Z
20141202|DCUC|0|100|Z
20141202|DD|132166|175018|Z
20141202|DDC|30158|47058|Z
20141202|DDD|34800|55900|Z
20141202|DDE|0|100|Z
20141202|DDF|1000|1000|Z
20141202|DDG|0|300|Z
20141202|DDM|14100|38804|Z
20141202|DDR|219825|410961|Z
20141202|DDS|15915|29504|Z
20141202|DDT|0|200|Z
20141202|DE|139051|203383|Z
20141202|DECK|7894|13594|Z
20141202|DEG|2500|4800|Z
20141202|DEI|32999|65360|Z
20141202|DEJ|100|3500|Z
20141202|DEL|300|900|Z
20141202|DEM|1194|9454|Z
20141202|DENN|25789|106196|Z
20141202|DEO|27412|52110|Z
20141202|DEPO|52074|119685|Z
20141202|DERM|100|200|Z
20141202|DES|500|600|Z
20141202|DEST|1600|3100|Z
20141202|DEX|0|155|Z
20141202|DF|86716|112682|Z
20141202|DFE|200|400|Z
20141202|DFJ|0|600|Z
20141202|DFP|200|500|Z
20141202|DFRG|9600|15021|Z
20141202|DFS|69857|125129|Z
20141202|DFT|18862|33989|Z
20141202|DG|118815|260752|Z
20141202|DGAS|931|931|Z
20141202|DGAZ|887054|1405684|Z
20141202|DGI|7000|24117|Z
20141202|DGICA|300|1400|Z
20141202|DGII|600|1000|Z
20141202|DGLD|0|100|Z
20141202|DGLY|52424|109623|Z
20141202|DGP|283|3625|Z
20141202|DGRE|0|100|Z
20141202|DGRO|1485|6238|Z
20141202|DGRW|1400|1400|Z
20141202|DGS|1400|7533|Z
20141202|DGX|15095|30777|Z
20141202|DGZ|1600|2900|Z
20141202|DHF|250|5364|Z
20141202|DHG|0|1200|Z
20141202|DHI|173444|269139|Z
20141202|DHIL|0|100|Z
20141202|DHR|219793|290204|Z
20141202|DHRM|100|500|Z
20141202|DHS|300|300|Z
20141202|DHT|31184|156732|Z
20141202|DHX|15319|19244|Z
20141202|DHY|10068|13571|Z
20141202|DIA|461919|829300|Z
20141202|DIG|19577|33003|Z
20141202|DIN|2300|7686|Z
20141202|DIOD|3500|6800|Z
20141202|DIS|152287|374635|Z
20141202|DISCA|70850|130686|Z
20141202|DISCK|63704|122172|Z
20141202|DISH|100561|344423|Z
20141202|DIV|2845|2845|Z
20141202|DJP|53407|57084|Z
20141202|DK|14138|48290|Z
20141202|DKL|1300|10317|Z
20141202|DKS|29856|49175|Z
20141202|DL|1600|5117|Z
20141202|DLA|0|200|Z
20141202|DLB|6500|12500|Z
20141202|DLIA|300|4065|Z
20141202|DLN|200|300|Z
20141202|DLNG|200|5200|Z
20141202|DLPH|64170|122851|Z
20141202|DLR|14472|30455|Z
20141202|DLRpF|0|2485|Z
20141202|DLS|0|690|Z
20141202|DLTR|106757|219441|Z
20141202|DLX|2500|4200|Z
20141202|DM|7300|18778|Z
20141202|DMB|0|1200|Z
20141202|DMD|1700|4600|Z
20141202|DMLP|500|4000|Z
20141202|DMND|4300|13101|Z
20141202|DMO|400|400|Z
20141202|DMRC|400|700|Z
20141202|DNB|6000|10000|Z
20141202|DNI|500|500|Z
20141202|DNKN|70512|93314|Z
20141202|DNL|1100|1100|Z
20141202|DNN|13424|32364|Z
20141202|DNO|0|600|Z
20141202|DNOW|97660|158210|Z
20141202|DNP|200|1500|Z
20141202|DNR|793218|1598071|Z
20141202|DO|83664|140412|Z
20141202|DOC|8400|32810|Z
20141202|DOG|7401|25499|Z
20141202|DOL|0|100|Z
20141202|DOM|600|1300|Z
20141202|DON|1506|1506|Z
20141202|DOO|100|400|Z
20141202|DOOR|9200|15369|Z
20141202|DORM|12051|16168|Z
20141202|DOV|149594|259914|Z
20141202|DOW|543642|764851|Z
20141202|DOX|22162|66315|Z
20141202|DPD|100|200|Z
20141202|DPLO|2700|4700|Z
20141202|DPM|15915|45672|Z
20141202|DPO|0|1600|Z
20141202|DPRX|600|2300|Z
20141202|DPS|100914|150496|Z
20141202|DPW|0|300|Z
20141202|DPZ|7588|12302|Z
20141202|DQ|300|1648|Z
20141202|DRA|200|2400|Z
20141202|DRAD|100|1955|Z
20141202|DRC|55356|110800|Z
20141202|DRD|300|800|Z
20141202|DRE|155424|272273|Z
20141202|DRH|277072|348632|Z
20141202|DRI|54740|72281|Z
20141202|DRII|8534|20068|Z
20141202|DRIV|3637|6837|Z
20141202|DRL|0|200|Z
20141202|DRN|10343|11343|Z
20141202|DRNA|200|600|Z
20141202|DRQ|8145|22170|Z
20141202|DRRX|2500|3200|Z
20141202|DRV|2500|4355|Z
20141202|DRWI|27451|33623|Z
20141202|DRYS|276982|466730|Z
20141202|DSCI|700|1400|Z
20141202|DSCO|700|2900|Z
20141202|DSE|300|11391|Z
20141202|DSGX|5400|7000|Z
20141202|DSKY|1600|7370|Z
20141202|DSL|600|1200|Z
20141202|DSLV|0|300|Z
20141202|DSM|400|1849|Z
20141202|DSPG|600|1967|Z
20141202|DSS|0|200|Z
20141202|DST|2905|10528|Z
20141202|DSU|11835|28185|Z
20141202|DSUM|100|1400|Z
20141202|DSW|34670|86609|Z
20141202|DSWL|300|300|Z
20141202|DSX|64359|109660|Z
20141202|DTE|27274|63686|Z
20141202|DTH|112|212|Z
20141202|DTK|200|400|Z
20141202|DTLAp|0|200|Z
20141202|DTLK|600|800|Z
20141202|DTO|300|18000|Z
20141202|DTSI|1100|3900|Z
20141202|DTV|66403|128984|Z
20141202|DTZ|0|100|Z
20141202|DUC|200|701|Z
20141202|DUG|1723|27830|Z
20141202|DUK|95289|200341|Z
20141202|DUKH|100|100|Z
20141202|DUST|32621|155466|Z
20141202|DV|4247|6847|Z
20141202|DVA|9759|25556|Z
20141202|DVAX|8300|18320|Z
20141202|DVHL|100|100|Z
20141202|DVN|174742|355876|Z
20141202|DVP|3500|3700|Z
20141202|DVY|22349|28279|Z
20141202|DVYA|0|100|Z
20141202|DVYE|0|3000|Z
20141202|DW|1903|4203|Z
20141202|DWA|90905|115573|Z
20141202|DWAS|200|705|Z
20141202|DWAT|598|598|Z
20141202|DWCH|1400|1400|Z
20141202|DWRE|8339|11650|Z
20141202|DWSN|1900|3400|Z
20141202|DWTI|100|500|Z
20141202|DWX|4675|8450|Z
20141202|DX|6298|29656|Z
20141202|DXCM|16930|38670|Z
20141202|DXD|92606|119590|Z
20141202|DXGE|400|400|Z
20141202|DXJ|301550|433646|Z
20141202|DXJS|900|1700|Z
20141202|DXKW|600|1700|Z
20141202|DXLG|900|3300|Z
20141202|DXM|11079|18779|Z
20141202|DXPE|1041|11488|Z
20141202|DXPS|1283|1283|Z
20141202|DXYN|3000|4300|Z
20141202|DY|10044|21389|Z
20141202|DYAX|38485|82060|Z
20141202|DYN|36053|88959|Z
20141202|DYNpA|0|4100|Z
20141202|DYY|0|200|Z
20141202|DZZ|802|1102|Z
20141202|E|4005|19605|Z
20141202|EA|126765|253821|Z
20141202|EAB|200|200|Z
20141202|EAC|100|600|Z
20141202|EAD|900|9813|Z
20141202|EAE|0|100|Z
20141202|EARN|0|300|Z
20141202|EAT|28952|42816|Z
20141202|EBAY|358351|557307|Z
20141202|EBF|600|1772|Z
20141202|EBIX|3955|7855|Z
20141202|EBND|0|100|Z
20141202|EBR|18914|24234|Z
20141202|EBR/B|12657|14357|Z
20141202|EBS|600|2500|Z
20141202|EBSB|440|2540|Z
20141202|EC|32640|63263|Z
20141202|ECA|636827|1102390|Z
20141202|ECF|0|2000|Z
20141202|ECH|5982|23745|Z
20141202|ECHO|700|1200|Z
20141202|ECL|63159|112331|Z
20141202|ECOL|6601|9901|Z
20141202|ECOM|8114|12014|Z
20141202|ECON|100|300|Z
20141202|ECPG|7700|18306|Z
20141202|ECR|18846|29621|Z
20141202|ECT|2200|3100|Z
20141202|ECYT|21547|35647|Z
20141202|ED|107386|215173|Z
20141202|EDAP|2900|4000|Z
20141202|EDC|714270|839711|Z
20141202|EDD|13249|26933|Z
20141202|EDE|1600|4600|Z
20141202|EDEN|7340|9040|Z
20141202|EDF|1100|5700|Z
20141202|EDGW|100|200|Z
20141202|EDIV|100|1000|Z
20141202|EDOG|0|300|Z
20141202|EDR|58076|90492|Z
20141202|EDU|19723|66361|Z
20141202|EDV|8500|48400|Z
20141202|EDZ|53484|81379|Z
20141202|EE|8956|21727|Z
20141202|EEFT|5900|10500|Z
20141202|EELV|300|447|Z
20141202|EEM|3220788|4087360|Z
20141202|EEML|0|620|Z
20141202|EEMV|1500|4710|Z
20141202|EEP|55208|83112|Z
20141202|EEQ|11723|17592|Z
20141202|EES|200|700|Z
20141202|EET|100|100|Z
20141202|EFA|1445463|1656655|Z
20141202|EFAV|4519|4519|Z
20141202|EFC|2000|10900|Z
20141202|EFF|0|900|Z
20141202|EFG|5686|10993|Z
20141202|EFII|9605|16497|Z
20141202|EFNL|4700|5000|Z
20141202|EFOI|400|500|Z
20141202|EFR|700|1800|Z
20141202|EFSC|200|400|Z
20141202|EFT|200|1600|Z
20141202|EFU|0|2342|Z
20141202|EFV|5800|8900|Z
20141202|EFX|10300|16100|Z
20141202|EFZ|0|939|Z
20141202|EGAN|1100|1800|Z
20141202|EGAS|0|700|Z
20141202|EGBN|4072|5047|Z
20141202|EGHT|9034|21294|Z
20141202|EGI|0|100|Z
20141202|EGL|1300|4000|Z
20141202|EGLE|0|100|Z
20141202|EGLT|200|500|Z
20141202|EGN|28207|37156|Z
20141202|EGO|1436634|1872451|Z
20141202|EGOV|10400|15900|Z
20141202|EGP|2656|5456|Z
20141202|EGRX|100|100|Z
